product_id,product_name,category,price
P1498,Toothpaste 1498,Clothing,2280
P1499,Mug 1499,Books,4936
P1500,TV 1500,Electronics,4666
P1501,Notebook 1501,Toys,2131
P1502,Shoes 1502,Books,4428
P1503,Doll 1503,Electronics,1202
P1504,Rice 1504,Grocery,1302
P1505,Laptop 1505,Home Decor,1104
P1506,Pen 1506,Electronics,334
P1507,Doll 1507,Electronics,1002
P1508,Shampoo 1508,Electronics,1025
P1509,Pen 1509,Grocery,1860
P1510,Phone 1510,Personal Care,4356
P1511,TV 1511,Clothing,2047
P1512,Curtains 1512,Electronics,200
P1513,Doll 1513,Electronics,3856
P1514,Notebook 1514,Grocery,1353
P1515,Shampoo 1515,Electronics,2061
P1516,Laptop 1516,Grocery,1895
P1517,Doll 1517,Grocery,2732
P1518,Pen 1518,Electronics,1583
P1519,Pen 1519,Personal Care,3392
P1520,Rice 1520,Books,4792
P1521,Toothpaste 1521,Toys,279
P1522,Doll 1522,Grocery,1241
P1523,Pen 1523,Personal Care,249
P1524,Doll 1524,Grocery,4399
P1525,Shoes 1525,Toys,4848
P1526,Shampoo 1526,Clothing,2936
P1527,Shampoo 1527,Grocery,414
P1528,Laptop 1528,Personal Care,3271
P1529,Shirt 1529,Personal Care,798
P1530,TV 1530,Clothing,4728
P1531,Doll 1531,Books,2950
P1532,Toothpaste 1532,Home Decor,1548
P1533,Lamp 1533,Grocery,643
P1534,TV 1534,Grocery,2799
P1535,Rice 1535,Books,4903
P1536,Curtains 1536,Toys,511
P1537,Shampoo 1537,Home Decor,1507
P1538,Doll 1538,Electronics,1802
P1539,Shoes 1539,Grocery,542
P1540,Pen 1540,Electronics,748
P1541,Mug 1541,Home Decor,4207
P1542,Shirt 1542,Home Decor,1535
P1543,Lamp 1543,Books,3090
P1544,Phone 1544,Personal Care,1918
P1545,Shirt 1545,Personal Care,2923
P1546,Doll 1546,Clothing,2723
P1547,Toothpaste 1547,Clothing,2447
P1548,Rice 1548,Home Decor,1417
P1549,Laptop 1549,Electronics,318
P1550,Shampoo 1550,Home Decor,378
P1551,Shoes 1551,Grocery,1765
P1552,Notebook 1552,Electronics,4442
P1553,Phone 1553,Personal Care,1334
P1554,Rice 1554,Grocery,2703
P1555,Doll 1555,Toys,1063
P1556,Doll 1556,Home Decor,1176
P1557,Rice 1557,Grocery,2260
P1558,Shoes 1558,Toys,4663
P1559,Mug 1559,Personal Care,1768
P1560,Shoes 1560,Clothing,3615
P1561,Notebook 1561,Clothing,4923
P1562,Mug 1562,Personal Care,4414
P1563,Pen 1563,Books,4628
P1564,Lamp 1564,Grocery,2953
P1565,Laptop 1565,Personal Care,2099
P1566,Shampoo 1566,Electronics,2156
P1567,Shampoo 1567,Personal Care,385
P1568,Notebook 1568,Books,3485
P1569,Bag 1569,Home Decor,2144
P1570,Mug 1570,Toys,2413
P1571,Rice 1571,Home Decor,302
P1572,Doll 1572,Home Decor,2898
P1573,Shampoo 1573,Toys,1294
P1574,Toothpaste 1574,Grocery,2941
P1575,Toothpaste 1575,Electronics,1543
P1576,Lamp 1576,Grocery,3475
P1577,Laptop 1577,Toys,3768
P1578,Curtains 1578,Personal Care,4194
P1579,Bag 1579,Personal Care,1642
P1580,Doll 1580,Home Decor,1177
P1581,Bag 1581,Home Decor,2203
P1582,Pen 1582,Books,2035
P1583,Rice 1583,Books,878
P1584,Shirt 1584,Home Decor,354
P1585,Lamp 1585,Home Decor,4900
P1586,Phone 1586,Grocery,752
P1587,Shirt 1587,Clothing,2943
P1588,Laptop 1588,Clothing,4186
P1589,TV 1589,Electronics,2123
P1590,Toothpaste 1590,Electronics,849
P1591,Toothpaste 1591,Grocery,2274
P1592,Shirt 1592,Toys,4256
P1593,TV 1593,Personal Care,104
P1594,Shirt 1594,Toys,4988
P1595,Bag 1595,Home Decor,4947
P1596,Toothpaste 1596,Electronics,237
P1597,Rice 1597,Clothing,3657
P1598,Laptop 1598,Home Decor,898
P1599,Shampoo 1599,Electronics,3150
P1600,Shirt 1600,Clothing,1340
P1601,TV 1601,Toys,2541
P1602,Lamp 1602,Personal Care,3860
P1603,Notebook 1603,Personal Care,2979
P1604,Shampoo 1604,Books,1807
P1605,Lamp 1605,Grocery,4300
P1606,Bag 1606,Clothing,2896
P1607,Phone 1607,Personal Care,1277
P1608,Notebook 1608,Home Decor,2971
P1609,Doll 1609,Home Decor,4831
P1610,Phone 1610,Grocery,3922
P1611,Notebook 1611,Personal Care,4446
P1612,Shirt 1612,Toys,1165
P1613,Notebook 1613,Toys,773
P1614,TV 1614,Personal Care,4206
P1615,Shampoo 1615,Books,1681
P1616,Rice 1616,Grocery,765
P1617,Curtains 1617,Personal Care,4143
P1618,Mug 1618,Clothing,1536
P1619,Mug 1619,Personal Care,3403
P1620,Doll 1620,Clothing,2867
P1621,TV 1621,Toys,2743
P1622,TV 1622,Books,2438
P1623,Mug 1623,Electronics,3433
P1624,Phone 1624,Electronics,526
P1625,Shoes 1625,Electronics,3316
P1626,Shirt 1626,Grocery,1904
P1627,Notebook 1627,Electronics,471
P1628,TV 1628,Toys,1073
P1629,Mug 1629,Books,1232
P1630,Doll 1630,Home Decor,3612
P1631,TV 1631,Home Decor,3320
P1632,Shoes 1632,Clothing,1967
P1633,Doll 1633,Home Decor,3308
P1634,Phone 1634,Toys,1191
P1635,Lamp 1635,Home Decor,754
P1636,TV 1636,Personal Care,3269
P1637,Phone 1637,Clothing,4569
P1638,TV 1638,Toys,2425
P1639,Lamp 1639,Electronics,4650
P1640,Lamp 1640,Grocery,1235
P1641,Shirt 1641,Books,924
P1642,Phone 1642,Clothing,4990
P1643,Toothpaste 1643,Clothing,2009
P1644,Lamp 1644,Clothing,2764
P1645,Toothpaste 1645,Electronics,4258
P1646,Shoes 1646,Personal Care,96
P1647,Mug 1647,Clothing,3087
P1648,Notebook 1648,Toys,3460
P1649,Shampoo 1649,Clothing,364
P1650,Curtains 1650,Toys,1903
P1651,Curtains 1651,Personal Care,3541
P1652,Lamp 1652,Toys,1224
P1653,Toothpaste 1653,Books,1050
P1654,Notebook 1654,Clothing,860
P1655,Curtains 1655,Home Decor,1442
P1656,Notebook 1656,Home Decor,2845
P1657,Phone 1657,Personal Care,4888
P1658,Lamp 1658,Toys,106
P1659,Shoes 1659,Electronics,1281
P1660,Laptop 1660,Books,4736
P1661,TV 1661,Grocery,4482
P1662,Lamp 1662,Books,3731
P1663,Toothpaste 1663,Clothing,794
P1664,TV 1664,Home Decor,4272
P1665,Shirt 1665,Home Decor,4367
P1666,Toothpaste 1666,Grocery,2329
P1667,TV 1667,Toys,1115
P1668,Lamp 1668,Home Decor,3912
P1669,Notebook 1669,Electronics,2852
P1670,Bag 1670,Grocery,1410
P1671,Toothpaste 1671,Grocery,2376
P1672,Toothpaste 1672,Electronics,2645
P1673,Mug 1673,Home Decor,2667
P1674,Bag 1674,Clothing,3159
P1675,Doll 1675,Books,3510
P1676,Phone 1676,Grocery,4933
P1677,Shirt 1677,Electronics,3787
P1678,Lamp 1678,Books,4610
P1679,Notebook 1679,Clothing,4944
P1680,Lamp 1680,Grocery,1222
P1681,Lamp 1681,Toys,2987
P1682,Curtains 1682,Toys,3629
P1683,Shirt 1683,Clothing,1539
P1684,TV 1684,Grocery,3136
P1685,Laptop 1685,Clothing,2645
P1686,Pen 1686,Books,1191
P1687,Curtains 1687,Grocery,4449
P1688,Phone 1688,Personal Care,4247
P1689,Notebook 1689,Grocery,4780
P1690,Bag 1690,Books,4082
P1691,Shoes 1691,Clothing,4549
P1692,Toothpaste 1692,Personal Care,2990
P1693,Mug 1693,Grocery,1439
P1694,Phone 1694,Toys,2536
P1695,Shirt 1695,Books,2875
P1696,Rice 1696,Personal Care,3638
P1697,Shampoo 1697,Home Decor,2299
P1698,Notebook 1698,Personal Care,1308
P1699,Mug 1699,Clothing,1115
P1700,TV 1700,Clothing,845
P1701,Lamp 1701,Clothing,3939
P1702,Mug 1702,Electronics,380
P1703,Lamp 1703,Toys,1702
P1704,Shoes 1704,Grocery,2593
P1705,Shirt 1705,Toys,1581
P1706,Shirt 1706,Personal Care,2542
P1707,Shirt 1707,Home Decor,3077
P1708,Rice 1708,Books,955
P1709,Lamp 1709,Books,2550
P1710,Curtains 1710,Electronics,720
P1711,Shirt 1711,Grocery,3271
P1712,Rice 1712,Electronics,683
P1713,Notebook 1713,Books,2846
P1714,Shoes 1714,Home Decor,307
P1715,Phone 1715,Toys,4681
P1716,Shoes 1716,Clothing,2845
P1717,Rice 1717,Personal Care,361
P1718,Curtains 1718,Grocery,3268
P1719,Pen 1719,Electronics,2379
P1720,Mug 1720,Home Decor,4414
P1721,Laptop 1721,Books,3617
P1722,TV 1722,Toys,2132
P1723,Shirt 1723,Clothing,2588
P1724,Shoes 1724,Personal Care,122
P1725,TV 1725,Personal Care,1520
P1726,Pen 1726,Electronics,3377
P1727,Notebook 1727,Grocery,1574
P1728,Pen 1728,Books,3371
P1729,Curtains 1729,Electronics,3768
P1730,Rice 1730,Electronics,376
P1731,Lamp 1731,Home Decor,4820
P1732,Laptop 1732,Electronics,3100
P1733,Shoes 1733,Toys,492
P1734,Notebook 1734,Personal Care,1301
P1735,Pen 1735,Personal Care,4593
P1736,Mug 1736,Home Decor,1171
P1737,TV 1737,Toys,400
P1738,Lamp 1738,Clothing,2267
P1739,Curtains 1739,Personal Care,4574
P1740,Shirt 1740,Personal Care,3301
P1741,Shampoo 1741,Books,4622
P1742,Notebook 1742,Home Decor,1836
P1743,Rice 1743,Grocery,1156
P1744,Toothpaste 1744,Personal Care,749
P1745,Bag 1745,Personal Care,2878
P1746,Bag 1746,Books,3690
P1747,Toothpaste 1747,Home Decor,957
P1748,Notebook 1748,Personal Care,4829
P1749,Bag 1749,Personal Care,1206
P1750,Shampoo 1750,Books,4106
P1751,Pen 1751,Electronics,1832
P1752,Doll 1752,Toys,1412
P1753,TV 1753,Home Decor,3118
P1754,Laptop 1754,Toys,4931
P1755,Curtains 1755,Books,4113
P1756,Curtains 1756,Grocery,4620
P1757,Phone 1757,Toys,2483
P1758,Bag 1758,Books,1443
P1759,Shirt 1759,Home Decor,4847
P1760,Mug 1760,Books,1212
P1761,Toothpaste 1761,Books,2481
P1762,Notebook 1762,Toys,3415
P1763,Bag 1763,Home Decor,1349
P1764,Rice 1764,Home Decor,4339
P1765,Shampoo 1765,Grocery,4449
P1766,Curtains 1766,Personal Care,167
P1767,Rice 1767,Personal Care,2923
P1768,Toothpaste 1768,Clothing,2588
P1769,Bag 1769,Grocery,597
P1770,Shirt 1770,Toys,1644
P1771,Lamp 1771,Electronics,1485
P1772,Doll 1772,Personal Care,924
P1773,Shampoo 1773,Clothing,2963
P1774,Curtains 1774,Clothing,2909
P1775,Doll 1775,Home Decor,4830
P1776,Toothpaste 1776,Clothing,3533
P1777,TV 1777,Electronics,3112
P1778,Shampoo 1778,Home Decor,3240
P1779,Toothpaste 1779,Home Decor,3725
P1780,Laptop 1780,Toys,2719
P1781,Laptop 1781,Toys,3666
P1782,Doll 1782,Clothing,873
P1783,Doll 1783,Grocery,140
P1784,Doll 1784,Books,2247
P1785,Rice 1785,Electronics,2863
P1786,Shoes 1786,Books,3774
P1787,Phone 1787,Toys,260
P1788,Shampoo 1788,Home Decor,2386
P1789,Mug 1789,Grocery,2250
P1790,Mug 1790,Toys,663
P1791,Laptop 1791,Books,3985
P1792,Toothpaste 1792,Clothing,3055
P1793,TV 1793,Books,510
P1794,Phone 1794,Personal Care,284
P1795,Toothpaste 1795,Grocery,4143
P1796,Doll 1796,Personal Care,4124
P1797,Phone 1797,Clothing,3485
P1798,Bag 1798,Home Decor,3337
P1799,Curtains 1799,Home Decor,3399
P1800,Toothpaste 1800,Grocery,1963
P1801,Rice 1801,Electronics,4506
P1802,Shampoo 1802,Clothing,3966
P1803,Shampoo 1803,Clothing,4219
P1804,Phone 1804,Personal Care,73
P1805,Rice 1805,Grocery,4056
P1806,Notebook 1806,Grocery,3680
P1807,Shampoo 1807,Grocery,925
P1808,Notebook 1808,Home Decor,2871
P1809,Doll 1809,Personal Care,2407
P1810,Laptop 1810,Electronics,2568
P1811,TV 1811,Personal Care,291
P1812,TV 1812,Electronics,589
P1813,Curtains 1813,Toys,4223
P1814,TV 1814,Clothing,4236
P1815,Rice 1815,Toys,4984
P1816,Notebook 1816,Clothing,3573
P1817,Bag 1817,Personal Care,247
P1818,Shampoo 1818,Personal Care,4116
P1819,Lamp 1819,Personal Care,3810
P1820,Shampoo 1820,Personal Care,1909
P1821,Shoes 1821,Electronics,1036
P1822,Shoes 1822,Home Decor,4226
P1823,Shampoo 1823,Toys,1341
P1824,Shirt 1824,Electronics,2377
P1825,Lamp 1825,Toys,3945
P1826,Shoes 1826,Books,4776
P1827,Mug 1827,Electronics,1166
P1828,TV 1828,Clothing,969
P1829,Doll 1829,Electronics,1317
P1830,TV 1830,Electronics,900
P1831,Shirt 1831,Home Decor,4214
P1832,Toothpaste 1832,Grocery,141
P1833,Doll 1833,Clothing,2430
P1834,Curtains 1834,Grocery,2106
P1835,Shirt 1835,Personal Care,2106
P1836,Pen 1836,Toys,3324
P1837,Shirt 1837,Toys,2459
P1838,Doll 1838,Books,4450
P1839,Curtains 1839,Electronics,3614
P1840,Rice 1840,Clothing,2575
P1841,TV 1841,Books,228
P1842,Mug 1842,Books,74
P1843,Pen 1843,Toys,4621
P1844,Mug 1844,Books,575
P1845,Lamp 1845,Clothing,3761
P1846,Phone 1846,Electronics,2826
P1847,Pen 1847,Personal Care,1616
P1848,Mug 1848,Electronics,1114
P1849,Lamp 1849,Clothing,699
P1850,Bag 1850,Home Decor,1384
P1851,Shirt 1851,Personal Care,3589
P1852,Toothpaste 1852,Books,589
P1853,Pen 1853,Home Decor,2353
P1854,Phone 1854,Toys,3757
P1855,Rice 1855,Books,4519
P1856,Doll 1856,Personal Care,2719
P1857,Bag 1857,Home Decor,1204
P1858,Mug 1858,Clothing,3768
P1859,Phone 1859,Clothing,326
P1860,Shirt 1860,Toys,3338
P1861,Laptop 1861,Clothing,4865
P1862,Shirt 1862,Grocery,2063
P1863,Shirt 1863,Personal Care,4634
P1864,Shoes 1864,Grocery,1730
P1865,Rice 1865,Clothing,4577
P1866,Shirt 1866,Grocery,1498
P1867,Notebook 1867,Books,3743
P1868,Rice 1868,Books,2868
P1869,Bag 1869,Home Decor,2449
P1870,Mug 1870,Toys,2897
P1871,Mug 1871,Clothing,2896
P1872,Lamp 1872,Electronics,2755
P1873,Shirt 1873,Clothing,4315
P1874,Shampoo 1874,Home Decor,1499
P1875,Notebook 1875,Toys,4906
P1876,Doll 1876,Clothing,4158
P1877,Shirt 1877,Electronics,397
P1878,Lamp 1878,Toys,333
P1879,Laptop 1879,Electronics,529
P1880,Curtains 1880,Personal Care,3689
P1881,Phone 1881,Grocery,4004
P1882,TV 1882,Toys,1676
P1883,Curtains 1883,Toys,3477
P1884,Doll 1884,Grocery,4622
P1885,Pen 1885,Toys,2744
P1886,Notebook 1886,Grocery,2654
P1887,Toothpaste 1887,Grocery,4448
P1888,Notebook 1888,Personal Care,3778
P1889,Shirt 1889,Grocery,881
P1890,Laptop 1890,Personal Care,2644
P1891,Pen 1891,Electronics,2050
P1892,Notebook 1892,Books,716
P1893,Shoes 1893,Clothing,1451
P1894,Bag 1894,Books,1196
P1895,Mug 1895,Toys,4653
P1896,Toothpaste 1896,Toys,767
P1897,Doll 1897,Books,396
P1898,Notebook 1898,Home Decor,1639
P1899,Doll 1899,Electronics,2811
P1900,Lamp 1900,Books,2015
P1901,Laptop 1901,Home Decor,4589
P1902,Doll 1902,Clothing,104
P1903,Curtains 1903,Personal Care,708
P1904,Laptop 1904,Books,3713
P1905,Mug 1905,Books,2190
P1906,Phone 1906,Electronics,3272
P1907,TV 1907,Personal Care,2994
P1908,Doll 1908,Books,2545
P1909,Curtains 1909,Grocery,4233
P1910,Rice 1910,Toys,309
P1911,Toothpaste 1911,Home Decor,1910
P1912,Mug 1912,Grocery,4735
P1913,Pen 1913,Electronics,1364
P1914,Shampoo 1914,Clothing,4620
P1915,Shampoo 1915,Personal Care,2693
P1916,Shirt 1916,Personal Care,525
P1917,TV 1917,Personal Care,3736
P1918,Notebook 1918,Grocery,2246
P1919,Doll 1919,Personal Care,3469
P1920,Shampoo 1920,Clothing,323
P1921,Doll 1921,Grocery,416
P1922,Shampoo 1922,Toys,3809
P1923,Mug 1923,Toys,3576
P1924,Notebook 1924,Clothing,1829
P1925,Shampoo 1925,Personal Care,1125
P1926,Toothpaste 1926,Toys,4211
P1927,Curtains 1927,Clothing,1035
P1928,Mug 1928,Grocery,4879
P1929,TV 1929,Grocery,810
P1930,Toothpaste 1930,Personal Care,3400
P1931,Phone 1931,Clothing,1127
P1932,Laptop 1932,Grocery,3225
P1933,Phone 1933,Personal Care,3852
P1934,Lamp 1934,Books,480
P1935,Lamp 1935,Clothing,3272
P1936,Shoes 1936,Clothing,4585
P1937,Rice 1937,Books,2690
P1938,Doll 1938,Books,3965
P1939,Curtains 1939,Toys,1038
P1940,Pen 1940,Home Decor,318
P1941,Pen 1941,Home Decor,880
P1942,Shoes 1942,Toys,1195
P1943,Shirt 1943,Clothing,2242
P1944,Pen 1944,Home Decor,1236
P1945,Shampoo 1945,Electronics,3931
P1946,Curtains 1946,Toys,2380
P1947,Curtains 1947,Toys,4139
P1948,Shoes 1948,Books,3128
P1949,Toothpaste 1949,Books,300
P1950,Rice 1950,Electronics,2716
P1951,Doll 1951,Electronics,3211
P1952,Doll 1952,Home Decor,740
P1953,Toothpaste 1953,Personal Care,4284
P1954,Phone 1954,Clothing,1598
P1955,Shirt 1955,Toys,3797
P1956,Curtains 1956,Home Decor,2475
P1957,Toothpaste 1957,Home Decor,1466
P1958,Curtains 1958,Clothing,4588
P1959,Doll 1959,Clothing,1703
P1960,Phone 1960,Clothing,1205
P1961,Shirt 1961,Personal Care,4407
P1962,Phone 1962,Toys,1529
P1963,Pen 1963,Grocery,73
P1964,Bag 1964,Grocery,1119
P1965,Shirt 1965,Clothing,2145
P1966,Laptop 1966,Personal Care,1246
P1967,Shirt 1967,Toys,3414
P1968,Shampoo 1968,Grocery,4408
P1969,Pen 1969,Electronics,1643
P1970,Shoes 1970,Personal Care,924
P1971,Rice 1971,Personal Care,3559
P1972,Shampoo 1972,Books,3781
P1973,Curtains 1973,Books,2375
P1974,Shampoo 1974,Books,3861
P1975,Rice 1975,Grocery,3206
P1976,Rice 1976,Electronics,885
P1977,Notebook 1977,Toys,671
P1978,Lamp 1978,Electronics,2120
P1979,Phone 1979,Books,930
P1980,Toothpaste 1980,Toys,2457
P1981,Toothpaste 1981,Personal Care,528
P1982,Shampoo 1982,Books,1551
P1983,Phone 1983,Personal Care,690
P1984,Shoes 1984,Personal Care,3762
P1985,Doll 1985,Home Decor,955
P1986,Laptop 1986,Toys,429
P1987,Shoes 1987,Toys,1737
P1988,Doll 1988,Toys,3492
P1989,Notebook 1989,Grocery,1014
P1990,Bag 1990,Grocery,4358
P1991,Toothpaste 1991,Home Decor,4508
P1992,Doll 1992,Grocery,2332
P1993,Lamp 1993,Clothing,1067
P1994,Shoes 1994,Personal Care,2267
P1995,Shampoo 1995,Grocery,3788
P1996,Toothpaste 1996,Home Decor,3699
P1997,Notebook 1997,Electronics,3673
P1998,Pen 1998,Home Decor,2351
P1999,Curtains 1999,Home Decor,1297
P2000,Rice 2000,Home Decor,1435
P2001,Toothpaste 2001,Personal Care,2977
P2002,Laptop 2002,Home Decor,1320
P2003,Shoes 2003,Grocery,1341
P2004,Shampoo 2004,Personal Care,461
P2005,Shoes 2005,Grocery,4163
P2006,Shirt 2006,Clothing,1406
P2007,Notebook 2007,Personal Care,3408
P2008,Notebook 2008,Toys,1143
P2009,Bag 2009,Home Decor,292
P2010,Toothpaste 2010,Electronics,1934
P2011,Toothpaste 2011,Electronics,4563
P2012,Pen 2012,Toys,4682
P2013,Shoes 2013,Books,2078
P2014,Pen 2014,Personal Care,3721
P2015,Shoes 2015,Electronics,1107
P2016,Phone 2016,Toys,4882
P2017,Notebook 2017,Personal Care,1350
P2018,TV 2018,Books,2299
P2019,Notebook 2019,Electronics,422
P2020,Toothpaste 2020,Toys,3779
P2021,Notebook 2021,Books,2208
P2022,Notebook 2022,Home Decor,1686
P2023,Laptop 2023,Clothing,4869
P2024,Shampoo 2024,Electronics,4557
P2025,Curtains 2025,Personal Care,4520
P2026,TV 2026,Toys,432
P2027,TV 2027,Personal Care,4878
P2028,Toothpaste 2028,Clothing,2704
P2029,Lamp 2029,Electronics,865
P2030,TV 2030,Books,3103
P2031,Toothpaste 2031,Personal Care,89
P2032,Laptop 2032,Personal Care,4248
P2033,Lamp 2033,Clothing,4492
P2034,Shoes 2034,Personal Care,2194
P2035,Rice 2035,Clothing,1896
P2036,Curtains 2036,Electronics,1306
P2037,Doll 2037,Books,4390
P2038,Bag 2038,Personal Care,3787
P2039,Notebook 2039,Home Decor,2012
P2040,Doll 2040,Books,3705
P2041,Shirt 2041,Toys,2396
P2042,TV 2042,Electronics,3228
P2043,Laptop 2043,Personal Care,725
P2044,Bag 2044,Home Decor,3378
P2045,Shoes 2045,Electronics,3238
P2046,Shirt 2046,Clothing,4447
P2047,Shampoo 2047,Clothing,4937
P2048,Mug 2048,Electronics,4988
P2049,Shoes 2049,Clothing,1378
P2050,Laptop 2050,Books,3415
P2051,Shampoo 2051,Books,4095
P2052,Bag 2052,Grocery,1204
P2053,Laptop 2053,Clothing,333
P2054,Lamp 2054,Electronics,4476
P2055,TV 2055,Toys,785
P2056,Bag 2056,Toys,1961
P2057,Phone 2057,Home Decor,515
P2058,Shirt 2058,Toys,1474
P2059,Toothpaste 2059,Books,4344
P2060,Phone 2060,Clothing,297
P2061,Shirt 2061,Home Decor,1349
P2062,Notebook 2062,Home Decor,4592
P2063,Phone 2063,Books,2887
P2064,Toothpaste 2064,Books,2166
P2065,Rice 2065,Home Decor,4042
P2066,Laptop 2066,Grocery,743
P2067,Phone 2067,Personal Care,3458
P2068,Toothpaste 2068,Books,3605
P2069,Curtains 2069,Toys,2301
P2070,TV 2070,Electronics,2284
P2071,Shampoo 2071,Home Decor,4167
P2072,Mug 2072,Toys,4436
P2073,Shampoo 2073,Personal Care,2996
P2074,Pen 2074,Books,3990
P2075,Mug 2075,Books,2853
P2076,Shampoo 2076,Home Decor,687
P2077,Bag 2077,Personal Care,2060
P2078,Rice 2078,Grocery,4922
P2079,Notebook 2079,Toys,1509
P2080,Shirt 2080,Books,4755
P2081,Toothpaste 2081,Personal Care,1944
P2082,Lamp 2082,Clothing,3671
P2083,Shoes 2083,Grocery,4173
P2084,Phone 2084,Personal Care,1374
P2085,Lamp 2085,Home Decor,120
P2086,Shampoo 2086,Books,4599
P2087,Doll 2087,Grocery,3043
P2088,Rice 2088,Personal Care,1452
P2089,Rice 2089,Home Decor,4863
P2090,Phone 2090,Clothing,4666
P2091,Pen 2091,Grocery,4148
P2092,Toothpaste 2092,Grocery,1164
P2093,Laptop 2093,Personal Care,4119
P2094,Bag 2094,Home Decor,1460
P2095,Rice 2095,Grocery,450
P2096,Notebook 2096,Grocery,3933
P2097,Phone 2097,Personal Care,3523
P2098,Notebook 2098,Home Decor,4231
P2099,Curtains 2099,Electronics,2857
P2100,Phone 2100,Home Decor,3526
P2101,Phone 2101,Personal Care,2702
P2102,Mug 2102,Clothing,1781
P2103,Shoes 2103,Personal Care,2945
P2104,Mug 2104,Grocery,1447
P2105,Curtains 2105,Personal Care,4699
P2106,Laptop 2106,Grocery,2218
P2107,Toothpaste 2107,Electronics,3091
P2108,Curtains 2108,Home Decor,408
P2109,Mug 2109,Home Decor,3038
P2110,Shampoo 2110,Home Decor,1900
P2111,TV 2111,Home Decor,3228
P2112,Shampoo 2112,Electronics,1760
P2113,Curtains 2113,Personal Care,769
P2114,Laptop 2114,Books,4580
P2115,Doll 2115,Grocery,4169
P2116,Rice 2116,Grocery,3611
P2117,Toothpaste 2117,Home Decor,1568
P2118,Laptop 2118,Clothing,2771
P2119,Laptop 2119,Toys,236
P2120,Shampoo 2120,Home Decor,4282
P2121,Pen 2121,Home Decor,4240
P2122,Lamp 2122,Personal Care,625
P2123,Curtains 2123,Personal Care,3733
P2124,Rice 2124,Grocery,2676
P2125,Pen 2125,Personal Care,342
P2126,Pen 2126,Toys,3327
P2127,Shirt 2127,Electronics,1837
P2128,Doll 2128,Personal Care,4867
P2129,Bag 2129,Home Decor,209
P2130,Shampoo 2130,Toys,890
P2131,Doll 2131,Home Decor,4552
P2132,Mug 2132,Books,3531
P2133,Rice 2133,Grocery,1648
P2134,Laptop 2134,Clothing,1991
P2135,Shoes 2135,Personal Care,2217
P2136,Pen 2136,Clothing,4463
P2137,Toothpaste 2137,Toys,4256
P2138,Laptop 2138,Clothing,2702
P2139,TV 2139,Grocery,4480
P2140,Curtains 2140,Clothing,3191
P2141,Doll 2141,Clothing,2329
P2142,Shirt 2142,Grocery,3534
P2143,Lamp 2143,Home Decor,962
P2144,Phone 2144,Books,3608
P2145,Phone 2145,Toys,3445
P2146,Pen 2146,Home Decor,366
P2147,Phone 2147,Grocery,3144
P2148,Bag 2148,Clothing,1991
P2149,Notebook 2149,Electronics,1709
P2150,Pen 2150,Books,993
P2151,Notebook 2151,Clothing,4912
P2152,Pen 2152,Home Decor,2115
P2153,Shoes 2153,Clothing,3987
P2154,Shoes 2154,Clothing,2371
P2155,Rice 2155,Personal Care,4964
P2156,Lamp 2156,Personal Care,537
P2157,TV 2157,Clothing,1076
P2158,Rice 2158,Books,3699
P2159,Shoes 2159,Personal Care,2328
P2160,Phone 2160,Home Decor,2365
P2161,Rice 2161,Clothing,3834
P2162,Shoes 2162,Grocery,2373
P2163,Mug 2163,Electronics,1768
P2164,Bag 2164,Personal Care,4502
P2165,Lamp 2165,Toys,2115
P2166,Shoes 2166,Grocery,3169
P2167,Bag 2167,Home Decor,770
P2168,Shoes 2168,Clothing,3546
P2169,Mug 2169,Grocery,1092
P2170,Phone 2170,Electronics,2906
P2171,Lamp 2171,Toys,4280
P2172,Pen 2172,Personal Care,2944
P2173,TV 2173,Grocery,755
P2174,Notebook 2174,Grocery,914
P2175,Toothpaste 2175,Books,1361
P2176,Shampoo 2176,Grocery,1959
P2177,TV 2177,Clothing,1953
P2178,Rice 2178,Books,3405
P2179,Shoes 2179,Toys,3582
P2180,Toothpaste 2180,Toys,1035
P2181,Shoes 2181,Home Decor,4938
P2182,TV 2182,Grocery,4394
P2183,Shirt 2183,Personal Care,2496
P2184,Laptop 2184,Grocery,2957
P2185,Bag 2185,Books,3895
P2186,Shirt 2186,Electronics,4277
P2187,TV 2187,Grocery,1324
P2188,Laptop 2188,Clothing,807
P2189,Phone 2189,Home Decor,4470
P2190,Shirt 2190,Home Decor,3526
P2191,Shampoo 2191,Books,1299
P2192,Shoes 2192,Toys,1757
P2193,Doll 2193,Toys,2827
P2194,Laptop 2194,Grocery,1460
P2195,Laptop 2195,Grocery,58
P2196,Laptop 2196,Home Decor,2192
P2197,Pen 2197,Clothing,421
P2198,Shampoo 2198,Clothing,1905
P2199,Notebook 2199,Toys,3495
P2200,Pen 2200,Books,1289
P2201,Mug 2201,Books,4017
P2202,Phone 2202,Grocery,1976
P2203,Laptop 2203,Toys,3984
P2204,Toothpaste 2204,Personal Care,860
P2205,Phone 2205,Toys,3204
P2206,Pen 2206,Home Decor,344
P2207,Curtains 2207,Personal Care,612
P2208,Phone 2208,Toys,4760
P2209,Lamp 2209,Clothing,3722
P2210,Pen 2210,Books,3168
P2211,TV 2211,Clothing,3469
P2212,Toothpaste 2212,Home Decor,1513
P2213,Phone 2213,Grocery,2810
P2214,Lamp 2214,Books,484
P2215,Curtains 2215,Home Decor,2220
P2216,TV 2216,Toys,875
